2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/chagasbr.def
Acute Chagas
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110012 JI-PARANA";-;-;-;-;-;-;-;-;-;-;1;-;1
"110013 MACHADINHO D'OESTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"110020 PORTO VELHO";1;-;-;-;-;-;-;-;-;-;-;-;1
"110094 CUJUBIM";-;-;-;-;-;-;-;-;-;-;1;-;1
"120020 CRUZEIRO DO SUL";-;2;2;2;-;2;1;1;3;-;1;6;20
"120030 FEIJO";-;2;-;1;-;-;-;-;-;-;-;-;3
"120035 MARECHAL THAUMATURGO";2;5;1;1;4;-;-;-;-;-;-;-;13
"120039 PORTO WALTER";-;-;-;-;1;1;-;-;-;-;-;1;3
"120040 RIO BRANCO";-;1;-;-;-;-;-;-;-;-;-;-;1
"120060 TARAUACA";-;-;-;-;-;-;-;-;-;-;1;1;2
"130006 AMATURA";-;-;-;10;4;-;-;-;-;-;-;-;14
"130020 ATALAIA DO NORTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"130040 BARCELOS";-;1;4;2;-;-;-;5;-;-;-;1;13
"130050 BARREIRINHA";-;-;-;-;-;1;-;8;7;-;-;-;16
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"130100 CARAUARI";-;1;-;-;-;-;-;-;-;1;1;-;3
"130120 COARI";-;-;-;-;-;-;-;-;-;1;1;1;3
"130140 EIRUNEPE";-;-;-;-;-;-;-;-;-;-;-;1;1
"130160 FONTE BOA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130180 IPIXUNA";-;-;2;2;-;1;-;-;-;-;-;-;5
"130185 IRANDUBA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130220 JURUA";-;-;-;-;-;-;2;-;-;-;-;-;2
"130240 LABREA";3;-;-;-;-;3;-;-;-;-;-;4;10
"130260 MANAUS";-;-;2;1;-;-;1;1;-;-;1;4;10
"130270 MANICORE";-;-;-;-;-;-;-;-;-;-;-;1;1
"130280 MARAA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130310 NOVA OLINDA DO NORTE";-;1;-;-;-;-;-;-;-;-;-;1;2
"130340 PARINTINS";-;-;-;-;-;-;-;1;-;-;-;-;1
"130356 RIO PRETO DA EVA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;1;-;-;-;-;-;-;-;-;1
"130390 SAO PAULO DE OLIVENCA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130426 UARINI";-;-;-;-;7;-;-;-;-;-;1;-;8
"140010 BOA VISTA";-;-;-;-;-;-;1;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150010 ABAETETUBA";15;8;9;5;7;19;11;17;30;41;41;15;218
"150020 ACARA";-;-;2;5;1;1;16;1;-;17;1;3;47
"150030 AFUA";3;1;1;1;2;1;2;4;3;2;9;1;30
"150034 AGUA AZUL DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"150040 ALENQUER";-;-;-;-;-;-;-;-;-;-;-;1;1
"150060 ALTAMIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150070 ANAJAS";6;-;5;-;-;1;6;1;4;4;7;3;37
"150080 ANANINDEUA";1;1;1;2;-;-;4;4;3;6;2;6;30
"150090 AUGUSTO CORREA";-;1;-;-;-;-;-;-;1;1;-;-;3
"150095 AURORA DO PARA";-;-;-;1;-;1;1;-;-;-;5;-;8
"150110 BAGRE";13;4;2;-;-;-;8;5;5;6;2;-;45
"150120 BAIAO";-;-;1;1;1;-;-;1;1;-;-;-;5
"150130 BARCARENA";16;8;2;-;-;5;6;6;5;4;16;5;73
"150140 BELEM";8;16;3;12;2;4;13;13;35;33;7;5;151
"150150 BENEVIDES";3;1;1;-;1;-;-;-;1;2;-;-;9
"150170 BRAGANCA";-;-;-;-;1;-;1;2;2;-;1;-;7
"150178 BREU BRANCO";-;-;-;-;1;-;-;-;-;-;-;-;1
"150180 BREVES";10;2;3;4;2;6;43;24;28;13;17;16;168
"150190 BUJARU";-;-;-;-;-;1;-;1;-;4;13;-;19
"150195 CACHOEIRA DO PIRIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";3;3;4;4;6;2;8;30;34;10;7;8;119
"150215 CANAA DOS CARAJAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"150220 CAPANEMA";-;-;-;-;1;-;-;1;-;-;-;-;2
"150240 CASTANHAL";-;-;-;-;-;-;-;1;3;-;2;1;7
"150250 CHAVES";-;-;-;-;-;-;-;-;-;1;-;-;1
"150260 COLARES";-;-;-;-;-;-;-;1;-;1;-;-;2
"150275 CONCORDIA DO PARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"150280 CURRALINHO";5;-;2;2;2;3;2;7;27;21;5;1;77
"150285 CURUA";-;-;-;-;-;-;-;-;-;-;-;2;2
"150290 CURUCA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150307 GARRAFAO DO NORTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"150310 GURUPA";-;-;1;-;-;-;1;-;-;4;-;1;7
"150320 IGARAPE-ACU";-;-;-;-;-;-;1;-;-;-;-;-;1
"150330 IGARAPE-MIRI";2;4;-;1;4;1;3;5;15;4;4;3;46
"150340 INHANGAPI";-;-;-;-;-;-;-;1;-;-;-;-;1
"150345 IPIXUNA DO PARA";-;-;-;-;-;-;-;1;-;-;1;1;3
"150350 IRITUIA";-;-;-;-;1;-;-;-;-;-;1;-;2
"150375 JACAREACANGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150390 JURUTI";-;-;-;-;-;-;-;-;1;-;-;1;2
