2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Casos confirmados"
"150195 CACHOEIRA DO PIRIA";17
"150200 CACHOEIRA DO ARARI";11
"150210 CAMETA";75
"150215 CANAA DOS CARAJAS";13
"150220 CAPANEMA";69
"150230 CAPITAO POCO";28
"150240 CASTANHAL";255
"150250 CHAVES";4
"150260 COLARES";17
"150270 CONCEICAO DO ARAGUAIA";14
"150275 CONCORDIA DO PARA";20
"150276 CUMARU DO NORTE";6
"150277 CURIONOPOLIS";1
"150280 CURRALINHO";25
"150285 CURUA";3
"150290 CURUCA";37
"150293 DOM ELISEU";5
"150295 ELDORADO DOS CARAJAS";4
"150300 FARO";1
"150304 FLORESTA DO ARAGUAIA";12
"150307 GARRAFAO DO NORTE";21
"150309 GOIANESIA DO PARA";15
"150310 GURUPA";13
"150320 IGARAPE-ACU";28
"150330 IGARAPE-MIRI";56
"150340 INHANGAPI";15
"150345 IPIXUNA DO PARA";19
"150350 IRITUIA";21
"150360 ITAITUBA";21
"150370 ITUPIRANGA";13
"150375 JACAREACANGA";9
"150380 JACUNDA";12
"150390 JURUTI";5
"150400 LIMOEIRO DO AJURU";15
"150405 MAE DO RIO";22
"150410 MAGALHAES BARATA";6
"150420 MARABA";83
"150430 MARACANA";22
"150440 MARAPANIM";15
"150442 MARITUBA";215
"150445 MEDICILANDIA";9
"150450 MELGACO";10
"150460 MOCAJUBA";18
"150470 MOJU";70
"150475 MOJUI DOS CAMPOS";3
"150480 MONTE ALEGRE";13
"150490 MUANA";30
"150495 NOVA ESPERANCA DO PIRIA";11
"150497 NOVA IPIXUNA";4
"150500 NOVA TIMBOTEUA";4
"150503 NOVO PROGRESSO";18
"150506 NOVO REPARTIMENTO";20
"150510 OBIDOS";7
"150520 OEIRAS DO PARA";15
"150530 ORIXIMINA";19
"150540 OUREM";16
"150543 OURILANDIA DO NORTE";21
"150548 PACAJA";8
"150550 PARAGOMINAS";88
"150553 PARAUAPEBAS";84
"150555 PAU D'ARCO";3
"150560 PEIXE-BOI";5
"150563 PICARRA";1
"150565 PLACAS";3
"150570 PONTA DE PEDRAS";16
"150580 PORTEL";19
"150590 PORTO DE MOZ";10
"150600 PRAINHA";2
"150610 PRIMAVERA";7
"150611 QUATIPURU";7
"150613 REDENCAO";44
"150616 RIO MARIA";4
"150618 RONDON DO PARA";6
"150619 RUROPOLIS";2
"150620 SALINOPOLIS";25
"150630 SALVATERRA";10
"150635 SANTA BARBARA DO PARA";11
"150640 SANTA CRUZ DO ARARI";4
"150650 SANTA IZABEL DO PARA";56
"150655 SANTA LUZIA DO PARA";17
"150658 SANTA MARIA DAS BARREIRAS";3
"150660 SANTA MARIA DO PARA";19
"150670 SANTANA DO ARAGUAIA";12
"150680 SANTAREM";113
"150690 SANTAREM NOVO";4
"150700 SANTO ANTONIO DO TAUA";25
"150710 SAO CAETANO DE ODIVELAS";12
"150715 SAO DOMINGOS DO ARAGUAIA";2
"150720 SAO DOMINGOS DO CAPIM";36
"150730 SAO FELIX DO XINGU";32
"150740 SAO FRANCISCO DO PARA";15
"150745 SAO GERALDO DO ARAGUAIA";18
"150746 SAO JOAO DA PONTA";2
"150747 SAO JOAO DE PIRABAS";17
"150750 SAO JOAO DO ARAGUAIA";2
"150760 SAO MIGUEL DO GUAMA";35
"150770 SAO SEBASTIAO DA BOA VISTA";16
"150775 SAPUCAIA";2
"150780 SENADOR JOSE PORFIRIO";4
"150790 SOURE";10
"150795 TAILANDIA";57
"150796 TERRA ALTA";7
"150797 TERRA SANTA";7
"150800 TOME-ACU";61
"150803 TRACUATEUA";12
"150805 TRAIRAO";3
"150808 TUCUMA";9
"150810 TUCURUI";37
"150812 ULIANOPOLIS";13
"150815 URUARA";27
"150820 VIGIA";36
"150830 VISEU";32
"150835 VITORIA DO XINGU";10
"150840 XINGUARA";24
"160010 AMAPA";1
"160015 PEDRA BRANCA DO AMAPARI";6
"160020 CALCOENE";1
"160025 ITAUBAL";3
"160027 LARANJAL DO JARI";9
"160030 MACAPA";142
"160040 MAZAGAO";1
"160050 OIAPOQUE";3
"160053 PORTO GRANDE";5
"160055 PRACUUBA";1
"160060 SANTANA";18
"160070 TARTARUGALZINHO";5
"160080 VITORIA DO JARI";3
"170030 AGUIARNOPOLIS";4
"170035 ALIANCA DO TOCANTINS";1
"170040 ALMAS";6
"170070 ALVORADA";6
"170100 ANANAS";8
"170110 APARECIDA DO RIO NEGRO";2
"170130 ARAGOMINAS";2
"170190 ARAGUACEMA";2
"170200 ARAGUACU";1
"170210 ARAGUAINA";313
"170215 ARAGUANA";5
"170220 ARAGUATINS";4
"170230 ARAPOEMA";6
"170240 ARRAIAS";1
"170255 AUGUSTINOPOLIS";9
"170290 AXIXA DO TOCANTINS";1
"170300 BABACULANDIA";4
"170305 BANDEIRANTES DO TOCANTINS";4
"170307 BARRA DO OURO";2
"170310 BARROLANDIA";3
"170320 BERNARDO SAYAO";2
"170360 BRASILANDIA DO TOCANTINS";2
"170370 BREJINHO DE NAZARE";1
"170380 BURITI DO TOCANTINS";1
"170382 CACHOEIRINHA";1
"170384 CAMPOS LINDOS";4
"170386 CARIRI DO TOCANTINS";6
"170388 CARMOLANDIA";1
"170390 CASEARA";3
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";1
"170510 CHAPADA DA NATIVIDADE";2
"170550 COLINAS DO TOCANTINS";31
"170555 COMBINADO";3
"170600 COUTO MAGALHAES";4
"170700 DIANOPOLIS";8
"170710 DIVINOPOLIS DO TOCANTINS";2
"170720 DOIS IRMAOS DO TOCANTINS";2
"170730 DUERE";1
"170740 ESPERANTINA";6
"170765 FIGUEIROPOLIS";1
"170770 FILADELFIA";4
"170820 FORMOSO DO ARAGUAIA";5
"170825 FORTALEZA DO TABOCAO";1
"170830 GOIANORTE";3
"170900 GOIATINS";15
"170930 GUARAI";11
"170950 GURUPI";50
"170980 IPUEIRAS";2
"171050 ITACAJA";7
"171070 ITAGUATINS";2
"171090 ITAPIRATINS";2
"171110 ITAPORA DO TOCANTINS";4
"171150 JAU DO TOCANTINS";1
"171180 JUARINA";4
"171190 LAGOA DA CONFUSAO";3
"171195 LAGOA DO TOCANTINS";2
"171215 LAVANDEIRA";1
"171245 LUZINOPOLIS";2
"171320 MIRACEMA DO TOCANTINS";6
"171330 MIRANORTE";1
"171360 MONTE DO CARMO";1
"171380 PALMEIRAS DO TOCANTINS";1
"171395 MURICILANDIA";2
"171420 NATIVIDADE";2
"171430 NAZARE";2
"171488 NOVA OLINDA";15
"171500 NOVA ROSALANDIA";1
"171510 NOVO ACORDO";3
"171515 NOVO ALEGRE";2
"171525 NOVO JARDIM";1
"171550 OLIVEIRA DE FATIMA";2
"171570 PALMEIRANTE";2
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";19
"171620 PARANA";2
"171630 PAU D'ARCO";3
"171650 PEDRO AFONSO";3
"171660 PEIXE";2
"171665 PEQUIZEIRO";2
"171670 COLMEIA";4
"171700 PINDORAMA DO TOCANTINS";1
"171720 PIRAQUE";2
"171750 PIUM";2
"171780 PONTE ALTA DO BOM JESUS";3
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";20
"171830 PRAIA NORTE";1
"171840 PRESIDENTE KENNEDY";3
"171845 PUGMIL";4
"171855 RIACHINHO";5
"171870 RIO DOS BOIS";2
"171875 RIO SONO";2
"171880 SAMPAIO";1
"171886 SANTA FE DO ARAGUAIA";6
"171888 SANTA MARIA DO TOCANTINS";1
"171900 SANTA TEREZA DO TOCANTINS";3
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172010 SAO BENTO DO TOCANTINS";3
"172015 SAO FELIX DO TOCANTINS";2
"172020 SAO MIGUEL DO TOCANTINS";1
"172025 SAO SALVADOR DO TOCANTINS";1
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";3
"172080 SITIO NOVO DO TOCANTINS";3
"172085 SUCUPIRA";1
"172090 TAGUATINGA";4
"172100 PALMAS";148
"172120 TOCANTINOPOLIS";15
"172130 TUPIRATINS";1
"172208 WANDERLANDIA";9
"172210 XAMBIOA";8
"210005 ACAILANDIA";19
"210010 AFONSO CUNHA";1
"210015 AGUA DOCE DO MARANHAO";2
"210020 ALCANTARA";6
"210030 ALDEIAS ALTAS";13
"210040 ALTAMIRA DO MARANHAO";2
"210043 ALTO ALEGRE DO MARANHAO";3
"210047 ALTO ALEGRE DO PINDARE";4
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";3
"210060 AMARANTE DO MARANHAO";8
"210070 ANAJATUBA";8
"210080 ANAPURUS";10
"210083 APICUM-ACU";5
"210087 ARAGUANA";4
"210090 ARAIOSES";3
"210095 ARAME";2
"210100 ARARI";10
"210110 AXIXA";3
"210120 BACABAL";47
"210125 BACABEIRA";5
"210130 BACURI";1
"210140 BALSAS";41
"210150 BARAO DE GRAJAU";6
"210160 BARRA DO CORDA";49
"210170 BARREIRINHAS";24
"210173 BELAGUA";1
"210177 BELA VISTA DO MARANHAO";1
"210180 BENEDITO LEITE";3
"210190 BEQUIMAO";6
"210193 BERNARDO DO MEARIM";4
"210197 BOA VISTA DO GURUPI";1
"210200 BOM JARDIM";12
"210203 BOM JESUS DAS SELVAS";4
"210207 BOM LUGAR";2
"210210 BREJO";6
"210215 BREJO DE AREIA";3
"210220 BURITI";17
"210230 BURITI BRAVO";4
"210232 BURITICUPU";13
"210235 BURITIRANA";3
"210237 CACHOEIRA GRANDE";1
"210240 CAJAPIO";4
"210250 CAJARI";6
"210255 CAMPESTRE DO MARANHAO";3
"210260 CANDIDO MENDES";4
"210270 CANTANHEDE";5
"210275 CAPINZAL DO NORTE";2
"210280 CAROLINA";4
"210290 CARUTAPERA";1
"210300 CAXIAS";116
"210315 CENTRO DO GUILHERME";3
"210317 CENTRO NOVO DO MARANHAO";2
"210320 CHAPADINHA";26
"210325 CIDELANDIA";3
"210330 CODO";131
"210340 COELHO NETO";55
"210350 COLINAS";11
"210355 CONCEICAO DO LAGO-ACU";3
"210360 COROATA";32
"210370 CURURUPU";2
"210375 DAVINOPOLIS";5
"210380 DOM PEDRO";9
"210390 DUQUE BACELAR";6
"210400 ESPERANTINOPOLIS";9
"210405 ESTREITO";5
"210407 FEIRA NOVA DO MARANHAO";2
"210408 FERNANDO FALCAO";2
"210409 FORMOSA DA SERRA NEGRA";6
"210410 FORTALEZA DOS NOGUEIRAS";4
"210420 FORTUNA";7
"210440 GONCALVES DIAS";4
"210450 GOVERNADOR ARCHER";2
"210455 GOVERNADOR EDISON LOBAO";2
"210460 GOVERNADOR EUGENIO BARROS";2
"210462 GOVERNADOR LUIZ ROCHA";5
"210465 GOVERNADOR NEWTON BELLO";1
"210467 GOVERNADOR NUNES FREIRE";7
"210470 GRACA ARANHA";1
"210480 GRAJAU";12
"210500 HUMBERTO DE CAMPOS";6
"210510 ICATU";5
"210515 IGARAPE DO MEIO";4
"210520 IGARAPE GRANDE";11
"210530 IMPERATRIZ";56
"210535 ITAIPAVA DO GRAJAU";3
"210540 ITAPECURU MIRIM";18
"210542 ITINGA DO MARANHAO";2
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";5
"210550 JOAO LISBOA";3
"210560 JOSELANDIA";2
"210565 JUNCO DO MARANHAO";1
"210570 LAGO DA PEDRA";12
"210580 LAGO DO JUNCO";1
"210590 LAGO VERDE";6
"210592 LAGOA DO MATO";3
"210594 LAGO DOS RODRIGUES";3
"210596 LAGOA GRANDE DO MARANHAO";3
"210598 LAJEADO NOVO";1
"210600 LIMA CAMPOS";5
"210610 LORETO";9
"210630 MAGALHAES DE ALMEIDA";4
"210632 MARACACUME";3
"210635 MARAJA DO SENA";1
"210637 MARANHAOZINHO";2
"210640 MATA ROMA";7
"210650 MATINHA";10
"210660 MATOES";16
"210663 MATOES DO NORTE";3
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";4
"210675 MIRANDA DO NORTE";7
"210680 MIRINZAL";3
"210690 MONCAO";14
"210710 MORROS";4
"210720 NINA RODRIGUES";3
"210725 NOVA COLINAS";3
"210735 NOVA OLINDA DO MARANHAO";2
"210740 OLHO D'AGUA DAS CUNHAS";3
"210745 OLINDA NOVA DO MARANHAO";1
"210750 PACO DO LUMIAR";43
"210760 PALMEIRANDIA";6
"210770 PARAIBANO";18
"210780 PARNARAMA";43
"210790 PASSAGEM FRANCA";5
"210800 PASTOS BONS";9
"210805 PAULINO NEVES";3
"210810 PAULO RAMOS";13
"210820 PEDREIRAS";26
"210825 PEDRO DO ROSARIO";8
"210830 PENALVA";13
"210840 PERI MIRIM";1
"210845 PERITORO";10
"210850 PINDARE-MIRIM";3
"210860 PINHEIRO";26
"210870 PIO XII";9
"210880 PIRAPEMAS";6
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";4
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";9
"210920 PRESIDENTE JUSCELINO";3
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";2
"210930 PRESIDENTE VARGAS";6
"210940 PRIMEIRA CRUZ";2
"210945 RAPOSA";17
"210950 RIACHAO";4
"210955 RIBAMAR FIQUENE";1
"210960 ROSARIO";15
"210970 SAMBAIBA";24
"210975 SANTA FILOMENA DO MARANHAO";1
"210980 SANTA HELENA";2
"210990 SANTA INES";26
"211000 SANTA LUZIA";14
"211003 SANTA LUZIA DO PARUA";3
"211010 SANTA QUITERIA DO MARANHAO";9
"211020 SANTA RITA";7
"211027 SANTO AMARO DO MARANHAO";2
"211030 SANTO ANTONIO DOS LOPES";1
"211040 SAO BENEDITO DO RIO PRETO";4
"211050 SAO BENTO";2
"211060 SAO BERNARDO";2
"211070 SAO DOMINGOS DO MARANHAO";22
"211080 SAO FELIX DE BALSAS";3
"211085 SAO FRANCISCO DO BREJAO";2
"211090 SAO FRANCISCO DO MARANHAO";9
"211100 SAO JOAO BATISTA";5
"211102 SAO JOAO DO CARU";3
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";5
"211110 SAO JOAO DOS PATOS";13
"211120 SAO JOSE DE RIBAMAR";71
"211125 SAO JOSE DOS BASILIOS";4
"211130 SAO LUIS";625
"211140 SAO LUIS GONZAGA DO MARANHAO";3
"211150 SAO MATEUS DO MARANHAO";16
"211153 SAO PEDRO DA AGUA BRANCA";5
"211157 SAO PEDRO DOS CRENTES";1
"211160 SAO RAIMUNDO DAS MANGABEIRAS";11
"211163 SAO RAIMUNDO DO DOCA BEZERRA";1
"211170 SAO VICENTE FERRER";5
"211172 SATUBINHA";1
"211174 SENADOR ALEXANDRE COSTA";3
"211176 SENADOR LA ROCQUE";5
"211180 SITIO NOVO";4
"211195 SUCUPIRA DO RIACHAO";2
"211210 TIMBIRAS";12
"211220 TIMON";412
"211223 TRIZIDELA DO VALE";10
"211230 TUNTUM";13
"211240 TURIACU";4
"211245 TURILANDIA";4
"211250 TUTOIA";4
"211260 URBANO SANTOS";9
"211270 VARGEM GRANDE";7
"211280 VIANA";18
"211290 VITORIA DO MEARIM";8
"211300 VITORINO FREIRE";9
"211400 ZE DOCA";19
"220005 ACAUA";3
"220010 AGRICOLANDIA";4
"220020 AGUA BRANCA";24
"220025 ALAGOINHA DO PIAUI";2
"220027 ALEGRETE DO PIAUI";3
"220030 ALTO LONGA";28
"220040 ALTOS";78
"220045 ALVORADA DO GURGUEIA";4
"220050 AMARANTE";13
"220060 ANGICAL DO PIAUI";10
"220070 ANISIO DE ABREU";3
"220080 ANTONIO ALMEIDA";1
"220090 AROAZES";3
"220100 ARRAIAL";4
"220105 ASSUNCAO DO PIAUI";10
"220110 AVELINO LOPES";11
"220115 BAIXA GRANDE DO RIBEIRO";7
"220117 BARRA D'ALCANTARA";9
"220120 BARRAS";62
"220130 BARREIRAS DO PIAUI";1
"220140 BARRO DURO";13
"220150 BATALHA";32
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";20
"220170 BERTOLINIA";12
"220173 BETANIA DO PIAUI";4
"220177 BOA HORA";6
"220180 BOCAINA";7
"220190 BOM JESUS";25
"220191 BOM PRINCIPIO DO PIAUI";2
"220192 BONFIM DO PIAUI";2
"220194 BOQUEIRAO DO PIAUI";6
"220196 BRASILEIRA";4
"220198 BREJO DO PIAUI";2
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";6
"220205 CABECEIRAS DO PIAUI";16
"220207 CAJAZEIRAS DO PIAUI";1
"220208 CAJUEIRO DA PRAIA";1
"220210 CAMPINAS DO PIAUI";4
"220211 CAMPO ALEGRE DO FIDALGO";1
"220213 CAMPO GRANDE DO PIAUI";3
"220217 CAMPO LARGO DO PIAUI";5
"220220 CAMPO MAIOR";66
"220230 CANTO DO BURITI";7
"220240 CAPITAO DE CAMPOS";10
"220245 CAPITAO GERVASIO OLIVEIRA";1
"220253 CARAUBAS DO PIAUI";2
"220260 CASTELO DO PIAUI";23
"220270 COCAL";4
"220271 COCAL DE TELHA";14
"220272 COCAL DOS ALVES";2
"220273 COIVARAS";6
"220275 COLONIA DO GURGUEIA";1
"220277 COLONIA DO PIAUI";7
"220280 CONCEICAO DO CANINDE";1
"220285 CORONEL JOSE DIAS";2
"220290 CORRENTE";9
"220300 CRISTALANDIA DO PIAUI";1
"220310 CRISTINO CASTRO";9
"220320 CURIMATA";5
"220323 CURRAIS";1
"220325 CURRALINHOS";13
"220327 CURRAL NOVO DO PIAUI";2
"220330 DEMERVAL LOBAO";23
"220335 DIRCEU ARCOVERDE";3
"220340 DOM EXPEDITO LOPES";2
"220342 DOMINGOS MOURAO";2
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";25
"220370 ESPERANTINA";40
"220375 FARTURA DO PIAUI";2
"220380 FLORES DO PIAUI";1
"220385 FLORESTA DO PIAUI";3
"220390 FLORIANO";32
"220410 FRANCISCO AYRES";1
"220415 FRANCISCO MACEDO";1
"220420 FRANCISCO SANTOS";5
"220430 FRONTEIRAS";5
"220435 GEMINIANO";1
"220440 GILBUES";1
"220450 GUADALUPE";8
"220455 GUARIBAS";2
"220460 HUGO NAPOLEAO";6
"220465 ILHA GRANDE";1
"220470 INHUMA";7
"220480 IPIRANGA DO PIAUI";4
"220490 ISAIAS COELHO";3
"220500 ITAINOPOLIS";9
"220510 ITAUEIRA";10
"220515 JACOBINA DO PIAUI";2
"220520 JAICOS";13
"220525 JARDIM DO MULATO";5
"220527 JATOBA DO PIAUI";9
"220530 JERUMENHA";5
"220535 JOAO COSTA";1
"220540 JOAQUIM PIRES";10
"220545 JOCA MARQUES";7
"220550 JOSE DE FREITAS";48
"220551 JUAZEIRO DO PIAUI";6
"220552 JULIO BORGES";2
"220553 JUREMA";5
"220554 LAGOINHA DO PIAUI";1
"220555 LAGOA ALEGRE";5
"220556 LAGOA DO BARRO DO PIAUI";1
"220557 LAGOA DE SAO FRANCISCO";1
"220558 LAGOA DO PIAUI";15
"220559 LAGOA DO SITIO";2
"220560 LANDRI SALES";6
"220570 LUIS CORREIA";6
"220580 LUZILANDIA";18
"220585 MADEIRO";17
"220590 MANOEL EMIDIO";8
"220595 MARCOLANDIA";5
"220600 MARCOS PARENTE";2
"220605 MASSAPE DO PIAUI";4
"220610 MATIAS OLIMPIO";10
"220620 MIGUEL ALVES";44
"220630 MIGUEL LEAO";1
"220635 MILTON BRANDAO";7
"220640 MONSENHOR GIL";27
"220650 MONSENHOR HIPOLITO";4
"220660 MONTE ALEGRE DO PIAUI";7
"220665 MORRO CABECA NO TEMPO";1
"220667 MORRO DO CHAPEU DO PIAUI";4
"220669 MURICI DOS PORTELAS";2
"220670 NAZARE DO PIAUI";4
"220672 NAZARIA";15
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";6
"220690 NOVO ORIENTE DO PIAUI";3
"220695 NOVO SANTO ANTONIO";8
"220700 OEIRAS";25
"220710 OLHO D'AGUA DO PIAUI";6
"220730 PAES LANDIM";4
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";5
"220750 PALMEIRAIS";17
"220760 PARNAGUA";1
"220770 PARNAIBA";39
"220775 PASSAGEM FRANCA DO PIAUI";7
"220777 PATOS DO PIAUI";3
"220779 PAU D'ARCO DO PIAUI";7
"220780 PAULISTANA";7
"220785 PAVUSSU";3
"220790 PEDRO II";33
"220793 PEDRO LAURENTINO";2
"220800 PICOS";56
"220810 PIMENTEIRAS";8
"220820 PIO IX";8
"220830 PIRACURUCA";31
"220840 PIRIPIRI";53
"220850 PORTO";12
"220860 PRATA DO PIAUI";5
"220865 QUEIMADA NOVA";1
"220870 REDENCAO DO GURGUEIA";5
"220880 REGENERACAO";23
"220900 RIO GRANDE DO PIAUI";3
"220910 SANTA CRUZ DO PIAUI";3
"220915 SANTA CRUZ DOS MILAGRES";4
"220920 SANTA FILOMENA";4
"220930 SANTA LUZ";3
"220937 SANTA ROSA DO PIAUI";2
"220940 SANTO ANTONIO DE LISBOA";2
"220945 SANTO ANTONIO DOS MILAGRES";6
"220950 SANTO INACIO DO PIAUI";2
"220955 SAO BRAZ DO PIAUI";2
"220960 SAO FELIX DO PIAUI";6
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";2
"220970 SAO FRANCISCO DO PIAUI";1
"220975 SAO GONCALO DO GURGUEIA";4
"220980 SAO GONCALO DO PIAUI";16
"220985 SAO JOAO DA CANABRAVA";2
"220987 SAO JOAO DA FRONTEIRA";2
"220990 SAO JOAO DA SERRA";4
"220995 SAO JOAO DA VARJOTA";3
"220997 SAO JOAO DO ARRAIAL";6
"221000 SAO JOAO DO PIAUI";12
"221005 SAO JOSE DO DIVINO";4
"221030 SAO JULIAO";3
"221035 SAO LOURENCO DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221039 SAO MIGUEL DO FIDALGO";1
"221040 SAO MIGUEL DO TAPUIO";16
"221050 SAO PEDRO DO PIAUI";22
"221060 SAO RAIMUNDO NONATO";18
